tipo_persona_id,tipo_lugar,sexo_victima
668.0,,No corresponde
14203.0,,Masculino
669.0,,No corresponde
14204.0,,Masculino
670.0,,No corresponde
14205.0,,Masculino
671.0,,No corresponde
14206.0,,Masculino
672.0,,No corresponde
14207.0,,Masculino
673.0,,No corresponde
14208.0,,Masculino
674.0,,No corresponde
14209.0,,Masculino
675.0,,No corresponde
14210.0,,Femenino
676.0,,No corresponde
14211.0,,Masculino
677.0,,No corresponde
14212.0,,Masculino
678.0,,No corresponde
14213.0,,Masculino
679.0,,No corresponde
14214.0,,Masculino
14215.0,,Femenino
680.0,,No corresponde
14216.0,,Masculino
681.0,,No corresponde
14217.0,,Femenino
682.0,,No corresponde
14218.0,,Masculino
683.0,,No corresponde
14219.0,,Femenino
684.0,,No corresponde
14220.0,,Masculino
685.0,,No corresponde
14221.0,,Masculino
686.0,,No corresponde
14222.0,,Masculino
14223.0,,Femenino
687.0,,No corresponde
688.0,,No corresponde
14224.0,,Masculino
689.0,,No corresponde
690.0,,No corresponde
691.0,,No corresponde
692.0,,No corresponde
14225.0,,Femenino
693.0,,No corresponde
14226.0,,Masculino
694.0,,No corresponde
695.0,,No corresponde
14227.0,,Femenino
698.0,,No corresponde
14229.0,,Masculino
699.0,,No corresponde
14230.0,,Masculino
700.0,,No corresponde
14231.0,,Femenino
701.0,,No corresponde
702.0,,No corresponde
14232.0,,Masculino
703.0,,No corresponde
14233.0,,Masculino
704.0,,No corresponde
14234.0,,Femenino
705.0,,No corresponde
706.0,,No corresponde
14235.0,,Masculino
707.0,,No corresponde
14236.0,,Masculino
708.0,,No corresponde
14237.0,,Masculino
709.0,,No corresponde
14238.0,,Masculino
710.0,,No corresponde
711.0,,No corresponde
14239.0,,Masculino
14240.0,,Masculino
712.0,,No corresponde
14241.0,,Masculino
713.0,,No corresponde
714.0,,No corresponde
14242.0,,Masculino
14243.0,,Femenino
715.0,,No corresponde
14244.0,,Femenino
716.0,,No corresponde
14245.0,,Masculino
717.0,,No corresponde
14246.0,,Masculino
718.0,,No corresponde
14247.0,,Masculino
719.0,,No corresponde
14248.0,,Masculino
720.0,,No corresponde
14249.0,,Femenino
721.0,,No corresponde
14250.0,,Masculino
722.0,,No corresponde
14251.0,,Masculino
723.0,,No corresponde
724.0,,No corresponde
14252.0,,Masculino
725.0,,No corresponde
14253.0,,Masculino
726.0,,No corresponde
14254.0,,Masculino
727.0,,No corresponde
728.0,,No corresponde
14255.0,,Masculino
14256.0,,Masculino
729.0,,No corresponde
14257.0,,Masculino
730.0,,No corresponde
14258.0,,Masculino
731.0,,No corresponde
14259.0,,Masculino
732.0,,No corresponde
14260.0,,Masculino
733.0,,No corresponde
14261.0,,Masculino
734.0,,No corresponde
14262.0,,Masculino
735.0,,No corresponde
14263.0,,Masculino
736.0,,No corresponde
14264.0,,Masculino
737.0,,No corresponde
738.0,,No corresponde
14265.0,,Masculino
739.0,,No corresponde
14266.0,,Masculino
740.0,,No corresponde
14267.0,,Masculino
741.0,,No corresponde
742.0,,No corresponde
14268.0,,Masculino
743.0,,No corresponde
744.0,,No corresponde
745.0,,No corresponde
746.0,,No corresponde
14269.0,,Masculino
747.0,,No corresponde
748.0,,No corresponde
14270.0,,Masculino
749.0,,No corresponde
14271.0,,Masculino
750.0,,No corresponde
14272.0,,Masculino
751.0,,No corresponde
14273.0,,Masculino
752.0,,No corresponde
14274.0,,Masculino
753.0,,No corresponde
14275.0,,Masculino
754.0,,No corresponde
755.0,,No corresponde
756.0,,No corresponde
14276.0,,Masculino
757.0,,No corresponde
14277.0,,Masculino
758.0,,No corresponde
14278.0,,Masculino
759.0,,No corresponde
14279.0,,Masculino
760.0,,No corresponde
761.0,,No corresponde
14280.0,,Masculino
762.0,,No corresponde
14281.0,,Masculino
763.0,,No corresponde
14282.0,,Masculino
764.0,,No corresponde
14283.0,,Masculino
765.0,,No corresponde
14284.0,,Masculino
766.0,,No corresponde
14285.0,,Masculino
767.0,,No corresponde
14286.0,,Masculino
11388.0,,No corresponde
23472.0,,Femenino
768.0,,No corresponde
769.0,,No corresponde
14287.0,,Masculino
770.0,,No corresponde
14288.0,,Femenino
771.0,,No corresponde
772.0,,No corresponde
14289.0,,Masculino
773.0,,No corresponde
774.0,,No corresponde
775.0,,No corresponde
14290.0,,Masculino
776.0,,No corresponde
777.0,,No corresponde
778.0,,No corresponde
14291.0,,Masculino
14292.0,,Masculino
779.0,,No corresponde
14293.0,,Masculino
780.0,,No corresponde
14294.0,,Masculino
781.0,,No corresponde
15059.0,,Femenino
782.0,,No corresponde
14295.0,,Masculino
783.0,,No corresponde
14296.0,,Femenino
784.0,,No corresponde
14297.0,,Masculino
785.0,,No corresponde
14298.0,,Masculino
786.0,,No corresponde
14299.0,,Masculino
787.0,,No corresponde
14300.0,,Masculino
788.0,,No corresponde
789.0,,No corresponde
790.0,,No corresponde
14301.0,,Masculino
791.0,,No corresponde
14302.0,,Masculino
792.0,,No corresponde
14303.0,,Masculino
793.0,,No corresponde
14304.0,,Masculino
794.0,,No corresponde
795.0,,No corresponde
14305.0,,Masculino
796.0,,No corresponde
14306.0,,Masculino
797.0,,No corresponde
14307.0,,Femenino
798.0,,No corresponde
14308.0,,Masculino
799.0,,No corresponde
14309.0,,Masculino
800.0,,No corresponde
14310.0,,Masculino
801.0,,No corresponde
14311.0,,Masculino
802.0,,No corresponde
14312.0,,Masculino
803.0,,No corresponde
14313.0,,Masculino
804.0,,No corresponde
14314.0,,Masculino
805.0,,No corresponde
14315.0,,Femenino
806.0,,No corresponde
14316.0,,Masculino
807.0,,No corresponde
14317.0,,Masculino
808.0,,No corresponde
809.0,,No corresponde
14318.0,,Masculino
810.0,,No corresponde
811.0,,No corresponde
812.0,,No corresponde
813.0,,No corresponde
14319.0,,Masculino
814.0,,No corresponde
815.0,,No corresponde
816.0,,No corresponde
14320.0,,Femenino
817.0,,No corresponde
14321.0,,Femenino
818.0,,No corresponde
14322.0,,Masculino
819.0,,No corresponde
14323.0,,Masculino
820.0,,No corresponde
14324.0,,Masculino
821.0,,No corresponde
14325.0,,Masculino
822.0,,No corresponde
823.0,,No corresponde
14326.0,,Masculino
824.0,,No corresponde
825.0,,No corresponde
14327.0,,Masculino
826.0,,No corresponde
14328.0,,Masculino
827.0,,No corresponde
14329.0,,Masculino
828.0,,No corresponde
14330.0,,Masculino
829.0,,No corresponde
14331.0,,Masculino
830.0,,No corresponde
14332.0,,Masculino
831.0,,No corresponde
14333.0,,Masculino
832.0,,No corresponde
14334.0,,Masculino
833.0,,No corresponde
834.0,,No corresponde
835.0,,No corresponde
14335.0,,Masculino
836.0,,No corresponde
14336.0,,Masculino
837.0,,No corresponde
14337.0,,Masculino
838.0,,No corresponde
14338.0,,Femenino
839.0,,No corresponde
840.0,,No corresponde
14339.0,,Masculino
841.0,,No corresponde
14340.0,,Masculino
842.0,,No corresponde
14341.0,,Masculino
843.0,,No corresponde
14342.0,,Masculino
844.0,,No corresponde
845.0,,No corresponde
14343.0,,Masculino
846.0,,No corresponde
14344.0,,Femenino
847.0,,No corresponde
14345.0,,Masculino
848.0,,No corresponde
14346.0,,Masculino
849.0,,No corresponde
14347.0,,Masculino
850.0,,No corresponde
14348.0,,Masculino
851.0,,No corresponde
14349.0,,Masculino
852.0,,No corresponde
14350.0,,Masculino
853.0,,No corresponde
854.0,,No corresponde
14351.0,,Masculino
14352.0,,Masculino
855.0,,No corresponde
14353.0,,Masculino
856.0,,No corresponde
14354.0,,Masculino
857.0,,No corresponde
14355.0,,Masculino
858.0,,No corresponde
14356.0,,Masculino
859.0,,No corresponde
860.0,,No corresponde
14357.0,,Masculino
14358.0,,Masculino
861.0,,No corresponde
14359.0,,Masculino
862.0,,No corresponde
14360.0,,Femenino
863.0,,No corresponde
14361.0,,Masculino
864.0,,No corresponde
14362.0,,Masculino
865.0,,No corresponde
14363.0,,Masculino
866.0,,No corresponde
14364.0,,Masculino
14365.0,,Masculino
867.0,,No corresponde
14366.0,,Masculino
868.0,,No corresponde
14367.0,,Masculino
869.0,,No corresponde
14368.0,,Masculino
870.0,,No corresponde
871.0,,No corresponde
14369.0,,Masculino
872.0,,No corresponde
14370.0,,Masculino
873.0,,No corresponde
14371.0,,Femenino
874.0,,No corresponde
14372.0,,Masculino
875.0,,No corresponde
14373.0,,Masculino
876.0,,No corresponde
14374.0,,Femenino
877.0,,No corresponde
14375.0,,Masculino
878.0,,No corresponde
14376.0,,Masculino
879.0,,No corresponde
14377.0,,Masculino
880.0,,No corresponde
14378.0,,Masculino
881.0,,No corresponde
14379.0,,Masculino
882.0,,No corresponde
14380.0,,Masculino
883.0,,No corresponde
14381.0,,Masculino
884.0,,No corresponde
14382.0,,Masculino
885.0,,No corresponde
14383.0,,Femenino
886.0,,No corresponde
14384.0,,Masculino
887.0,,No corresponde
888.0,,No corresponde
889.0,,No corresponde
890.0,,No corresponde
891.0,,No corresponde
892.0,,No corresponde
893.0,,No corresponde
14385.0,,Masculino
894.0,,No corresponde
14386.0,,Femenino
895.0,,No corresponde
14387.0,,Masculino
896.0,,No corresponde
14388.0,,Femenino
897.0,,No corresponde
14389.0,,Masculino
898.0,,No corresponde
899.0,,No corresponde
14390.0,,Masculino
900.0,,No corresponde
14391.0,,Masculino
901.0,,No corresponde
14392.0,,Masculino
902.0,,No corresponde
14393.0,,Femenino
903.0,,No corresponde
14394.0,,Masculino
904.0,,No corresponde
14395.0,,Femenino
905.0,,No corresponde
14396.0,,Masculino
906.0,,No corresponde
14397.0,,Masculino
907.0,,No corresponde
14398.0,,Masculino
908.0,,No corresponde
14399.0,,Femenino
909.0,,No corresponde
14400.0,,Masculino
910.0,,No corresponde
14401.0,,Femenino
911.0,,No corresponde
14402.0,,Masculino
912.0,,No corresponde
14403.0,,Masculino
913.0,,No corresponde
14404.0,,Masculino
914.0,,No corresponde
14405.0,,Masculino
2950.0,,No corresponde
14406.0,,Masculino
915.0,,No corresponde
14407.0,,Masculino
916.0,,No corresponde
14408.0,,Femenino
917.0,,No corresponde
14409.0,,Masculino
918.0,,No corresponde
14410.0,,Femenino
919.0,,No corresponde
14411.0,,Masculino
920.0,,No corresponde
14412.0,,Masculino
922.0,,No corresponde
14413.0,,Masculino
923.0,,No corresponde
14414.0,,Masculino
924.0,,No corresponde
14415.0,,Femenino
925.0,,No corresponde
14416.0,,Masculino
921.0,,No corresponde
14417.0,,Masculino
926.0,,No corresponde
14418.0,,Masculino
927.0,,No corresponde
14419.0,,Masculino
928.0,,No corresponde
929.0,,No corresponde
14420.0,,Femenino
930.0,,No corresponde
14421.0,,Masculino
931.0,,No corresponde
932.0,,No corresponde
14422.0,,Masculino
933.0,,No corresponde
14423.0,,Femenino
934.0,,No corresponde
14424.0,,Masculino
935.0,,No corresponde
14425.0,,Masculino
936.0,,No corresponde
14426.0,,Femenino
14439.0,,Femenino
937.0,,No corresponde
14427.0,,Femenino
938.0,,No corresponde
14428.0,,Masculino
939.0,,No corresponde
940.0,,No corresponde
941.0,,No corresponde
14429.0,,Masculino
942.0,,No corresponde
943.0,,No corresponde
14430.0,,Masculino
944.0,,No corresponde
14431.0,,Femenino
945.0,,No corresponde
14432.0,,Masculino
946.0,,No corresponde
947.0,,No corresponde
14433.0,,Masculino
948.0,,No corresponde
949.0,,No corresponde
950.0,,No corresponde
14434.0,,Masculino
951.0,,No corresponde
14435.0,,Masculino
952.0,,No corresponde
14436.0,,Masculino
953.0,,No corresponde
14437.0,,Masculino
954.0,,No corresponde
14438.0,,Masculino
955.0,,No corresponde
14440.0,,Femenino
956.0,,No corresponde
14441.0,,Masculino
957.0,,No corresponde
14442.0,,Femenino
958.0,,No corresponde
14443.0,,Masculino
959.0,,No corresponde
14444.0,,Masculino
960.0,,No corresponde
14445.0,,Femenino
961.0,,No corresponde
14446.0,,Masculino
962.0,,No corresponde
14447.0,,Masculino
963.0,,No corresponde
14448.0,,Masculino
964.0,,No corresponde
14449.0,,Masculino
965.0,,No corresponde
14450.0,,Masculino
966.0,,No corresponde
14451.0,,Masculino
967.0,,No corresponde
14452.0,,Masculino
968.0,,No corresponde
14453.0,,Femenino
969.0,,No corresponde
14454.0,,Masculino
970.0,,No corresponde
971.0,,No corresponde
972.0,,No corresponde
973.0,,No corresponde
14455.0,,Masculino
14456.0,,Masculino
974.0,,No corresponde
14457.0,,Masculino
975.0,,No corresponde
14458.0,,Masculino
976.0,,No corresponde
14459.0,,Masculino
977.0,,No corresponde
14460.0,,Masculino
978.0,,No corresponde
979.0,,No corresponde
14461.0,,Femenino
980.0,,No corresponde
14462.0,,Masculino
981.0,,No corresponde
14463.0,,Femenino
982.0,,No corresponde
14464.0,,Masculino
983.0,,No corresponde
14465.0,,Masculino
984.0,,No corresponde
14466.0,,Masculino
985.0,,No corresponde
14467.0,,Masculino
986.0,,No corresponde
14468.0,,Masculino
987.0,,No corresponde
14469.0,,Masculino
988.0,,No corresponde
14470.0,,Masculino
989.0,,No corresponde
14471.0,,Masculino
14472.0,,Masculino
14473.0,,Masculino
990.0,,No corresponde
991.0,,No corresponde
14474.0,,Masculino
992.0,,No corresponde
14475.0,,Masculino
993.0,,No corresponde
14476.0,,Masculino
994.0,,No corresponde
14477.0,,Masculino
14478.0,,Masculino
995.0,,No corresponde
14479.0,,Masculino
996.0,,No corresponde
14480.0,,Masculino
997.0,,No corresponde
14481.0,,Masculino
998.0,,No corresponde
14482.0,,Masculino
999.0,,No corresponde
14483.0,,Femenino
1000.0,,No corresponde
1001.0,,No corresponde
14484.0,,Masculino
1002.0,,No corresponde
14485.0,,Femenino
1003.0,,No corresponde
14486.0,,Masculino
1004.0,,No corresponde
14487.0,,Masculino
1005.0,,No corresponde
14488.0,,Femenino
1006.0,,No corresponde
14489.0,,Masculino
1007.0,,No corresponde
14490.0,,Masculino
1008.0,,No corresponde
1009.0,,No corresponde
14491.0,,Masculino
1010.0,,No corresponde
14492.0,,Masculino
1011.0,,No corresponde
14493.0,,Femenino
1012.0,,No corresponde
14494.0,,Masculino
1013.0,,No corresponde
14495.0,,Masculino
1014.0,,No corresponde
1015.0,,No corresponde
14496.0,,Masculino
1016.0,,No corresponde
14497.0,,Masculino
1017.0,,No corresponde
1018.0,,No corresponde
14498.0,,Masculino
1019.0,,No corresponde
14499.0,,Masculino
1020.0,,No corresponde
1021.0,,No corresponde
1022.0,,No corresponde
1023.0,,No corresponde
1024.0,,No corresponde
1025.0,,No corresponde
1026.0,,No corresponde
1027.0,,No corresponde
1028.0,,No corresponde
1029.0,,No corresponde
14500.0,,Masculino
1030.0,,No corresponde
14501.0,,Masculino
1031.0,,No corresponde
1032.0,,No corresponde
14502.0,,Masculino
1033.0,,No corresponde
14503.0,,Masculino
1034.0,,No corresponde
14504.0,,Masculino
1035.0,,No corresponde
1036.0,,No corresponde
14505.0,,Femenino
1037.0,,No corresponde
1038.0,,No corresponde
14506.0,,Masculino
1039.0,,No corresponde
14507.0,,Masculino
1040.0,,No corresponde
14508.0,,Femenino
1041.0,,No corresponde
14509.0,,Masculino
1042.0,,No corresponde
14510.0,,Masculino
1043.0,,No corresponde
14511.0,,Masculino
1044.0,,No corresponde
14512.0,,Masculino
1045.0,,No corresponde
14513.0,,Masculino
1046.0,,No corresponde
14514.0,,Masculino
1047.0,,No corresponde
14515.0,,Masculino
1048.0,,No corresponde
14516.0,,Masculino
1049.0,,No corresponde
14517.0,,Masculino
1050.0,,No corresponde
14518.0,,Masculino
1051.0,,No corresponde
1052.0,,No corresponde
1053.0,,No corresponde
14519.0,,Masculino
1054.0,,No corresponde
14520.0,,Masculino
1055.0,,No corresponde
1056.0,,No corresponde
14521.0,,Masculino
1057.0,,No corresponde
14522.0,,Masculino
1058.0,,No corresponde
14523.0,,Masculino
1059.0,,No corresponde
14524.0,,Masculino
1060.0,,No corresponde
1061.0,,No corresponde
1062.0,,No corresponde
14525.0,,Masculino
1063.0,,No corresponde
14526.0,,Masculino
1064.0,,No corresponde
14527.0,,Femenino
1065.0,,No corresponde
1066.0,,No corresponde
1067.0,,No corresponde
1068.0,,No corresponde
14528.0,,Masculino
14529.0,,Masculino
1069.0,,No corresponde
14530.0,,Masculino
1070.0,,No corresponde
1071.0,,No corresponde
1072.0,,No corresponde
1073.0,,No corresponde
14531.0,,Masculino
1074.0,,No corresponde
1075.0,,No corresponde
14532.0,,Masculino
1076.0,,No corresponde
14533.0,,Masculino
1077.0,,No corresponde
14534.0,,Masculino
1078.0,,No corresponde
14535.0,,Masculino
1079.0,,No corresponde
14536.0,,Masculino
1080.0,,No corresponde
14537.0,,Masculino
1081.0,,No corresponde
1082.0,,No corresponde
14538.0,,Masculino
1083.0,,No corresponde
14539.0,,Masculino
1084.0,,No corresponde
14540.0,,Femenino
1085.0,,No corresponde
14541.0,,Femenino
1086.0,,No corresponde
14542.0,,Masculino
1087.0,,No corresponde
14543.0,,Masculino
1088.0,,No corresponde
14544.0,,Masculino
1089.0,,No corresponde
14545.0,,Masculino
1090.0,,No corresponde
14546.0,,Masculino
1091.0,,No corresponde
14547.0,,Femenino
1092.0,,No corresponde
14548.0,,Masculino
1093.0,,No corresponde
14549.0,,Masculino
1094.0,,No corresponde
14550.0,,Masculino
11370.0,,No corresponde
14551.0,,Femenino
1095.0,,No corresponde
14552.0,,Masculino
1096.0,,No corresponde
14553.0,,Masculino
1097.0,,No corresponde
14554.0,,Masculino
1098.0,,No corresponde
14555.0,,Masculino
1099.0,,No corresponde
14556.0,,Masculino
1100.0,,No corresponde
14557.0,,Masculino
1101.0,,No corresponde
14558.0,,Masculino
1102.0,,No corresponde
1103.0,,No corresponde
14559.0,,Masculino
1104.0,,No corresponde
14560.0,,Masculino
1105.0,,No corresponde
14561.0,,Masculino
1106.0,,No corresponde
14562.0,,Masculino
1107.0,,No corresponde
14563.0,,Masculino
1108.0,,No corresponde
14564.0,,Masculino
1109.0,,No corresponde
14565.0,,Masculino
1110.0,,No corresponde
14566.0,,Masculino
1111.0,,No corresponde
14567.0,,Masculino
1112.0,,No corresponde
14568.0,,Masculino
1113.0,,No corresponde
14569.0,,Masculino
1114.0,,No corresponde
14570.0,,Masculino
1115.0,,No corresponde
1116.0,,No corresponde
14571.0,,Masculino
1117.0,,No corresponde
1118.0,,No corresponde
14572.0,,Masculino
14573.0,,Femenino
1119.0,,No corresponde
14574.0,,Masculino
1120.0,,No corresponde
14575.0,,Masculino
1121.0,,No corresponde
14576.0,,Masculino
1122.0,,No corresponde
1123.0,,No corresponde
14577.0,,Masculino
1124.0,,No corresponde
1125.0,,No corresponde
14578.0,,Masculino
1126.0,,No corresponde
14579.0,,Masculino
1127.0,,No corresponde
14580.0,,Masculino
1128.0,,No corresponde
1129.0,,No corresponde
14581.0,,Masculino
1130.0,,No corresponde
14582.0,,Masculino
1131.0,,No corresponde
14583.0,,Masculino
1132.0,,No corresponde
14584.0,,Masculino
1133.0,,No corresponde
1134.0,,No corresponde
14585.0,,Masculino
1135.0,,No corresponde
1136.0,,No corresponde
14586.0,,Femenino
1137.0,,No corresponde
14587.0,,Masculino
1138.0,,No corresponde
14588.0,,Masculino
1139.0,,No corresponde
14589.0,,Masculino
1140.0,,No corresponde
14590.0,,Masculino
1141.0,,No corresponde
14591.0,,Masculino
1142.0,,No corresponde
14592.0,,Femenino
13586.0,,No corresponde
14593.0,,Femenino
1143.0,,No corresponde
14594.0,,Masculino
1144.0,,No corresponde
14595.0,,Masculino
1145.0,,No corresponde
14596.0,,Femenino
1146.0,,No corresponde
25145.0,,Femenino
1147.0,,No corresponde
14597.0,,Femenino
1148.0,,No corresponde
14598.0,,Masculino
1149.0,,No corresponde
14599.0,,Masculino
1150.0,,No corresponde
14600.0,,Masculino
1151.0,,No corresponde
14601.0,,Masculino
1152.0,,No corresponde
1153.0,,No corresponde
14602.0,,Masculino
14603.0,,Masculino
1154.0,,No corresponde
1155.0,,No corresponde
14604.0,,Masculino
14605.0,,Masculino
1156.0,,No corresponde
14606.0,,Femenino
14607.0,,Femenino
13577.0,,No corresponde
14608.0,,Femenino
1157.0,,No corresponde
14609.0,,Masculino
1158.0,,No corresponde
14610.0,,Masculino
13578.0,,No corresponde
14611.0,,Femenino
1159.0,,No corresponde
14612.0,,Masculino
1160.0,,No corresponde
14613.0,,Masculino
1161.0,,No corresponde
14614.0,,Masculino
14615.0,,Femenino
1162.0,,No corresponde
14616.0,,Femenino
1163.0,,No corresponde
23464.0,,Femenino
1164.0,,No corresponde
14617.0,,Masculino
1165.0,,No corresponde
14618.0,,Masculino
1166.0,,No corresponde
14619.0,,Masculino
13585.0,,No corresponde
14620.0,,Femenino
1167.0,,No corresponde
14621.0,,Masculino
1168.0,,No corresponde
14622.0,,Masculino
1169.0,,No corresponde
14623.0,,Masculino
1170.0,,No corresponde
14624.0,,Femenino
1171.0,,No corresponde
14625.0,,Masculino
1172.0,,No corresponde
14626.0,,Masculino
1173.0,,No corresponde
14627.0,,Masculino
1174.0,,No corresponde
14628.0,,Masculino
1175.0,,No corresponde
1176.0,,No corresponde
14629.0,,Masculino
1177.0,,No corresponde
1178.0,,No corresponde
14630.0,,Masculino
1179.0,,No corresponde
14631.0,,Masculino
1180.0,,No corresponde
14632.0,,Masculino
1181.0,,No corresponde
14633.0,,Masculino
1182.0,,No corresponde
14634.0,,Masculino
1183.0,,No corresponde
14635.0,,Masculino
1184.0,,No corresponde
14636.0,,Masculino
1185.0,,No corresponde
14637.0,,Masculino
1186.0,,No corresponde
1187.0,,No corresponde
1188.0,,No corresponde
14638.0,,Masculino
1189.0,,No corresponde
14639.0,,Masculino
1190.0,,No corresponde
14640.0,,Masculino
1191.0,,No corresponde
14641.0,,Masculino
1192.0,,No corresponde
14642.0,,Masculino
1193.0,,No corresponde
14643.0,,Masculino
1194.0,,No corresponde
14644.0,,Masculino
1195.0,,No corresponde
14645.0,,Masculino
1196.0,,No corresponde
14646.0,,Masculino
1197.0,,No corresponde
14647.0,,Masculino
1198.0,,No corresponde
14648.0,,Masculino
1199.0,,No corresponde
14649.0,,Masculino
1200.0,,No corresponde
14650.0,,Masculino
1201.0,,No corresponde
14651.0,,Masculino
1202.0,,No corresponde
14652.0,,Masculino
1203.0,,No corresponde
14653.0,,Masculino
1204.0,,No corresponde
14654.0,,Masculino
1205.0,,No corresponde
14655.0,,Femenino
1206.0,,No corresponde
14656.0,,Masculino
1207.0,,No corresponde
14657.0,,Masculino
1208.0,,No corresponde
14658.0,,Masculino
1209.0,,No corresponde
14659.0,,Masculino
1210.0,,No corresponde
14660.0,,Masculino
1211.0,,No corresponde
14661.0,,Masculino
1212.0,,No corresponde
14662.0,,Masculino
1213.0,,No corresponde
14663.0,,Masculino
1214.0,,No corresponde
14664.0,,Masculino
1215.0,,No corresponde
14665.0,,Masculino
1216.0,,No corresponde
14666.0,,Femenino
14667.0,,Femenino
14668.0,,Masculino
14669.0,,Femenino
14670.0,,Masculino
1217.0,,No corresponde
14671.0,,Masculino
1218.0,,No corresponde
1219.0,,No corresponde
14672.0,,Femenino
1220.0,,No corresponde
1221.0,,No corresponde
1222.0,,No corresponde
1223.0,,No corresponde
14673.0,,Masculino
1224.0,,No corresponde
14674.0,,Femenino
11371.0,,No corresponde
14675.0,,Femenino
1225.0,,No corresponde
1226.0,,No corresponde
14676.0,,Masculino
1227.0,,No corresponde
14677.0,,Femenino
1228.0,,No corresponde
14678.0,,Femenino
1229.0,,No corresponde
14679.0,,Masculino
1230.0,,No corresponde
14680.0,,Masculino
14681.0,,Femenino
1231.0,,No corresponde
14682.0,,Masculino
1232.0,,No corresponde
14683.0,,Masculino
1233.0,,No corresponde
14684.0,,Masculino
1234.0,,No corresponde
1235.0,,No corresponde
1236.0,,No corresponde
1237.0,,No corresponde
1238.0,,No corresponde
1239.0,,No corresponde
1240.0,,No corresponde
14685.0,,Masculino
1241.0,,No corresponde
1242.0,,No corresponde
14686.0,,Masculino
1243.0,,No corresponde
1244.0,,No corresponde
14687.0,,Masculino
1245.0,,No corresponde
14688.0,,Femenino
1246.0,,No corresponde
14689.0,,Masculino
1247.0,,No corresponde
14690.0,,Femenino
1248.0,,No corresponde
14691.0,,Femenino
1249.0,,No corresponde
14692.0,,Masculino
1250.0,,No corresponde
14693.0,,Femenino
14694.0,,Masculino
1251.0,,No corresponde
1252.0,,No corresponde
1253.0,,No corresponde
14695.0,,Masculino
1254.0,,No corresponde
14696.0,,Masculino
1255.0,,No corresponde
14697.0,,Masculino
13597.0,,No corresponde
14698.0,,Femenino
1256.0,,No corresponde
14699.0,,Masculino
13599.0,,No corresponde
14700.0,,Femenino
1257.0,,No corresponde
14701.0,,Masculino
1258.0,,No corresponde
14702.0,,Masculino
1259.0,,No corresponde
14703.0,,Masculino
1260.0,,No corresponde
14704.0,,Masculino
1261.0,,No corresponde
11389.0,,No corresponde
14705.0,,Femenino
1262.0,,No corresponde
1263.0,,No corresponde
1264.0,,No corresponde
1265.0,,No corresponde
14706.0,,Masculino
1266.0,,No corresponde
14707.0,,Femenino
1267.0,,No corresponde
14708.0,,Masculino
1268.0,,No corresponde
1269.0,,No corresponde
14709.0,,Femenino
1270.0,,No corresponde
14710.0,,Masculino
1271.0,,No corresponde
1272.0,,No corresponde
1273.0,,No corresponde
1274.0,,No corresponde
14711.0,,Masculino
1275.0,,No corresponde
1276.0,,No corresponde
1277.0,,No corresponde
1278.0,,No corresponde
1279.0,,No corresponde
1280.0,,No corresponde
1281.0,,No corresponde
14712.0,,Femenino
1282.0,,No corresponde
14713.0,,Masculino
1283.0,,No corresponde
1284.0,,No corresponde
1285.0,,No corresponde
14714.0,,Masculino
1286.0,,No corresponde
1287.0,,No corresponde
14715.0,,Masculino
1288.0,,No corresponde
14716.0,,Masculino
1289.0,,No corresponde
14717.0,,Masculino
1290.0,,No corresponde
14718.0,,Masculino
1291.0,,No corresponde
1292.0,,No corresponde
14719.0,,Masculino
1293.0,,No corresponde
1294.0,,No corresponde
1295.0,,No corresponde
14720.0,,Masculino
1296.0,,No corresponde
14721.0,,Masculino
1297.0,,No corresponde
1298.0,,No corresponde
14722.0,,Femenino
1299.0,,No corresponde
14723.0,,Masculino
1300.0,,No corresponde
1301.0,,No corresponde
14724.0,,Femenino
1302.0,,No corresponde
14725.0,,Masculino
1303.0,,No corresponde
14726.0,,Masculino
1304.0,,No corresponde
14727.0,,Masculino
1305.0,,No corresponde
14728.0,,Masculino
1306.0,,No corresponde
1307.0,,No corresponde
14729.0,,Masculino
14730.0,,Femenino
1308.0,,No corresponde
1309.0,,No corresponde
14731.0,,Masculino
1310.0,,No corresponde
1311.0,,No corresponde
14732.0,,Masculino
1312.0,,No corresponde
1313.0,,No corresponde
14733.0,,Masculino
1314.0,,No corresponde
14734.0,,Masculino
1315.0,,No corresponde
1316.0,,No corresponde
14735.0,,Masculino
13576.0,,No corresponde
14736.0,,Femenino
1317.0,,No corresponde
1318.0,,No corresponde
14737.0,,Femenino
1319.0,,No corresponde
14738.0,,Masculino
1320.0,,No corresponde
1321.0,,No corresponde
1322.0,,No corresponde
14739.0,,Masculino
1323.0,,No corresponde
1324.0,,No corresponde
14740.0,,Masculino
1325.0,,No corresponde
1326.0,,No corresponde
1327.0,,No corresponde
1328.0,,No corresponde
14741.0,,Masculino
1329.0,,No corresponde
14742.0,,Femenino
1330.0,,No corresponde
1331.0,,No corresponde
14743.0,,Masculino
1332.0,,No corresponde
1333.0,,No corresponde
14744.0,,Masculino
1334.0,,No corresponde
14745.0,,Masculino
1335.0,,No corresponde
1336.0,,No corresponde
14746.0,,Masculino
1337.0,,No corresponde
14747.0,,Femenino
1338.0,,No corresponde
1339.0,,No corresponde
1340.0,,No corresponde
14748.0,,Masculino
1341.0,,No corresponde
14749.0,,Masculino
1342.0,,No corresponde
1343.0,,No corresponde
1344.0,,No corresponde
1345.0,,No corresponde
