tipo_persona_id,motivo_origen_registro,Id_hecho
15457.0,Denuncia particular,14446
2073.0,Denuncia particular,14447
15458.0,Denuncia particular,14447
2074.0,Denuncia particular,14448
15459.0,Denuncia particular,14448
2075.0,Denuncia particular,14449
15460.0,Denuncia particular,14449
2076.0,Denuncia particular,14450
15461.0,Denuncia particular,14450
2077.0,Denuncia particular,14451
15462.0,Denuncia particular,14451
2078.0,Denuncia particular,14452
15463.0,Denuncia particular,14452
2079.0,Denuncia particular,14453
15464.0,Denuncia particular,14453
2080.0,Denuncia particular,14454
15465.0,Denuncia particular,14454
2081.0,Intervención policial,14455
15466.0,Intervención policial,14455
2082.0,Denuncia particular,14456
15467.0,Denuncia particular,14456
2083.0,Denuncia particular,14509
15468.0,Denuncia particular,14509
2084.0,Denuncia particular,14510
15469.0,Denuncia particular,14510
2085.0,Denuncia particular,14511
15470.0,Denuncia particular,14511
2086.0,Denuncia particular,14512
15471.0,Denuncia particular,14512
2087.0,Denuncia particular,14513
15472.0,Denuncia particular,14513
2088.0,Denuncia particular,14514
15473.0,Denuncia particular,14514
2089.0,Denuncia particular,14515
15474.0,Denuncia particular,14515
2090.0,Denuncia particular,14516
15475.0,Denuncia particular,14516
13600.0,Denuncia particular,14517
15476.0,Denuncia particular,14517
2091.0,Denuncia particular,14518
15477.0,Denuncia particular,14518
2092.0,Denuncia particular,14519
15478.0,Denuncia particular,14519
2093.0,Denuncia particular,14520
15479.0,Denuncia particular,14520
2094.0,Intervención policial,14521
15480.0,Intervención policial,14521
2095.0,Intervención policial,14522
15481.0,Intervención policial,14522
2096.0,Denuncia particular,14523
15482.0,Denuncia particular,14523
2097.0,Denuncia particular,14524
15483.0,Denuncia particular,14524
2098.0,Denuncia particular,14525
15484.0,Denuncia particular,14525
2099.0,Denuncia particular,14526
15485.0,Denuncia particular,14526
2100.0,Denuncia particular,14527
15486.0,Denuncia particular,14527
2101.0,Denuncia particular,14528
15487.0,Denuncia particular,14528
2102.0,Denuncia particular,14529
15488.0,Denuncia particular,14529
2103.0,Denuncia particular,14530
15489.0,Denuncia particular,14530
2104.0,Denuncia particular,14531
15490.0,Denuncia particular,14531
2105.0,Denuncia particular,14532
15491.0,Denuncia particular,14532
2106.0,Denuncia particular,14533
15492.0,Denuncia particular,14533
2107.0,Denuncia particular,14534
15493.0,Denuncia particular,14534
2108.0,Intervención policial,14535
15494.0,Intervención policial,14535
2109.0,Denuncia particular,14536
15495.0,Denuncia particular,14536
2110.0,Denuncia particular,14537
15496.0,Denuncia particular,14537
2111.0,Denuncia particular,14538
15497.0,Denuncia particular,14538
2112.0,Denuncia particular,14539
15498.0,Denuncia particular,14539
2113.0,Denuncia particular,14540
15499.0,Denuncia particular,14540
2114.0,Denuncia particular,14541
15500.0,Denuncia particular,14541
2115.0,Denuncia particular,14542
15501.0,Denuncia particular,14542
2116.0,Denuncia particular,14543
15502.0,Denuncia particular,14543
2117.0,Denuncia particular,14544
15503.0,Denuncia particular,14544
2118.0,Denuncia particular,14545
15504.0,Denuncia particular,14545
2119.0,Denuncia particular,14546
15505.0,Denuncia particular,14546
2120.0,Denuncia particular,14547
15506.0,Denuncia particular,14547
2121.0,Denuncia particular,14548
15507.0,Denuncia particular,14548
2122.0,Denuncia particular,14549
15508.0,Denuncia particular,14549
2123.0,Denuncia particular,14550
15509.0,Denuncia particular,14550
15510.0,Denuncia particular,14550
2124.0,Denuncia particular,14551
15511.0,Denuncia particular,14551
2125.0,Denuncia particular,14552
15512.0,Denuncia particular,14552
2126.0,Denuncia particular,14553
15513.0,Denuncia particular,14553
2127.0,Denuncia particular,14554
15514.0,Denuncia particular,14554
2128.0,Denuncia particular,14555
15515.0,Denuncia particular,14555
2129.0,Denuncia particular,14556
15516.0,Denuncia particular,14556
2130.0,Denuncia particular,14557
15517.0,Denuncia particular,14557
2131.0,Denuncia particular,14558
15518.0,Denuncia particular,14558
2132.0,Denuncia particular,14559
15519.0,Denuncia particular,14559
2133.0,Denuncia particular,14560
15520.0,Denuncia particular,14560
2134.0,Denuncia particular,14561
15521.0,Denuncia particular,14561
2135.0,Denuncia particular,14562
15522.0,Denuncia particular,14562
2136.0,Denuncia particular,14563
15523.0,Denuncia particular,14563
2137.0,Denuncia particular,14564
15524.0,Denuncia particular,14564
2138.0,Denuncia particular,14565
15525.0,Denuncia particular,14565
2139.0,Denuncia particular,14566
15526.0,Denuncia particular,14566
2140.0,Denuncia particular,14567
15527.0,Denuncia particular,14567
2141.0,Denuncia particular,14568
15528.0,Denuncia particular,14568
2142.0,Denuncia particular,14569
15529.0,Denuncia particular,14569
2143.0,Denuncia particular,14570
15530.0,Denuncia particular,14570
2144.0,Denuncia particular,14571
15531.0,Denuncia particular,14571
2145.0,Denuncia particular,14572
15532.0,Denuncia particular,14572
2146.0,Denuncia particular,14573
15533.0,Denuncia particular,14573
2147.0,Denuncia particular,14574
15534.0,Denuncia particular,14574
2148.0,Denuncia particular,14575
15535.0,Denuncia particular,14575
2149.0,Otros,14576
15536.0,Otros,14576
15537.0,Otros,14576
2150.0,Denuncia particular,14577
15538.0,Denuncia particular,14577
2151.0,Denuncia particular,14578
15539.0,Denuncia particular,14578
2152.0,Denuncia particular,14579
15540.0,Denuncia particular,14579
2153.0,Denuncia particular,14580
15541.0,Denuncia particular,14580
2154.0,Denuncia particular,14581
15542.0,Denuncia particular,14581
2155.0,Denuncia particular,14582
15543.0,Denuncia particular,14582
2156.0,Denuncia particular,14583
15544.0,Denuncia particular,14583
2157.0,Denuncia particular,14636
15545.0,Denuncia particular,14636
2158.0,Denuncia particular,14637
15546.0,Denuncia particular,14637
2159.0,Denuncia particular,14638
15547.0,Denuncia particular,14638
2160.0,Denuncia particular,14639
15548.0,Denuncia particular,14639
2161.0,Denuncia particular,14640
15549.0,Denuncia particular,14640
2162.0,Denuncia particular,14641
15550.0,Denuncia particular,14641
2163.0,Denuncia particular,14642
2164.0,Denuncia particular,14642
15551.0,Denuncia particular,14642
15552.0,Denuncia particular,14642
2165.0,Denuncia particular,14643
15553.0,Denuncia particular,14643
2166.0,Denuncia particular,14644
15554.0,Denuncia particular,14644
2167.0,Denuncia particular,14645
15555.0,Denuncia particular,14645
2168.0,Denuncia particular,14646
15556.0,Denuncia particular,14646
2169.0,Denuncia particular,14647
15557.0,Denuncia particular,14647
2170.0,Denuncia particular,14648
25148.0,Denuncia particular,14648
2171.0,Denuncia particular,14649
15558.0,Denuncia particular,14649
2172.0,Denuncia particular,14650
15559.0,Denuncia particular,14650
2173.0,Denuncia particular,14651
15560.0,Denuncia particular,14651
2174.0,Denuncia particular,14652
15561.0,Denuncia particular,14652
2175.0,Denuncia particular,14653
15562.0,Denuncia particular,14653
2176.0,Denuncia particular,14654
15563.0,Denuncia particular,14654
2177.0,Intervención policial,14655
15564.0,Intervención policial,14655
2178.0,Intervención policial,14656
15565.0,Intervención policial,14656
2179.0,Denuncia particular,14657
15566.0,Denuncia particular,14657
2180.0,Denuncia particular,14658
15567.0,Denuncia particular,14658
2181.0,Denuncia particular,14659
15568.0,Denuncia particular,14659
2182.0,Denuncia particular,14660
15569.0,Denuncia particular,14660
2183.0,Denuncia particular,14661
15570.0,Denuncia particular,14661
13637.0,Denuncia particular,14662
13638.0,Denuncia particular,14662
15571.0,Denuncia particular,14662
15572.0,Denuncia particular,14662
2184.0,Denuncia particular,14663
15573.0,Denuncia particular,14663
2185.0,Denuncia particular,14664
15574.0,Denuncia particular,14664
2186.0,Denuncia particular,14665
15575.0,Denuncia particular,14665
2187.0,Denuncia particular,14666
15576.0,Denuncia particular,14666
2188.0,Denuncia particular,14667
15577.0,Denuncia particular,14667
2189.0,Denuncia particular,14668
15578.0,Denuncia particular,14668
2190.0,Denuncia particular,14669
15579.0,Denuncia particular,14669
2191.0,Intervención policial,14670
15580.0,Intervención policial,14670
2192.0,Denuncia particular,14671
15581.0,Denuncia particular,14671
2193.0,Denuncia particular,14672
15582.0,Denuncia particular,14672
2194.0,Denuncia particular,14673
15583.0,Denuncia particular,14673
2195.0,Denuncia particular,14674
15584.0,Denuncia particular,14674
2196.0,Denuncia particular,14675
15585.0,Denuncia particular,14675
2197.0,Denuncia particular,14676
15586.0,Denuncia particular,14676
2198.0,Denuncia particular,14677
15587.0,Denuncia particular,14677
2199.0,Denuncia particular,14678
15588.0,Denuncia particular,14678
2200.0,Denuncia particular,14679
15589.0,Denuncia particular,14679
2201.0,Denuncia particular,14680
15590.0,Denuncia particular,14680
2202.0,Denuncia particular,14681
15591.0,Denuncia particular,14681
2203.0,Denuncia particular,14682
15592.0,Denuncia particular,14682
2204.0,Denuncia particular,14683
15593.0,Denuncia particular,14683
2205.0,Denuncia particular,14684
15594.0,Denuncia particular,14684
2206.0,Denuncia particular,14685
15595.0,Denuncia particular,14685
2207.0,Denuncia particular,14686
15596.0,Denuncia particular,14686
2208.0,Denuncia particular,14687
15597.0,Denuncia particular,14687
2209.0,Denuncia particular,14688
15598.0,Denuncia particular,14688
2210.0,Denuncia particular,14689
15599.0,Denuncia particular,14689
2211.0,Denuncia particular,14690
15600.0,Denuncia particular,14690
2212.0,Denuncia particular,14691
15601.0,Denuncia particular,14691
2213.0,Denuncia particular,14692
15602.0,Denuncia particular,14692
2214.0,Denuncia particular,14693
15603.0,Denuncia particular,14693
2215.0,Denuncia particular,14694
15604.0,Denuncia particular,14694
2216.0,Denuncia particular,14695
15605.0,Denuncia particular,14695
2217.0,Denuncia particular,14696
15606.0,Denuncia particular,14696
2218.0,Denuncia particular,14697
15607.0,Denuncia particular,14697
2219.0,Denuncia particular,14698
15608.0,Denuncia particular,14698
2220.0,Denuncia particular,14699
15609.0,Denuncia particular,14699
2221.0,Denuncia particular,14700
15610.0,Denuncia particular,14700
2222.0,Denuncia particular,14701
15611.0,Denuncia particular,14701
2223.0,Denuncia particular,14702
15612.0,Denuncia particular,14702
2224.0,Denuncia particular,14703
15613.0,Denuncia particular,14703
2225.0,Denuncia particular,14704
15614.0,Denuncia particular,14704
2226.0,Denuncia particular,14705
15615.0,Denuncia particular,14705
2227.0,Denuncia particular,14706
15616.0,Denuncia particular,14706
2228.0,Denuncia particular,14707
15617.0,Denuncia particular,14707
2229.0,Denuncia particular,14708
15618.0,Denuncia particular,14708
2230.0,Denuncia particular,14709
15619.0,Denuncia particular,14709
2231.0,Denuncia particular,14710
15620.0,Denuncia particular,14710
2232.0,Denuncia particular,14711
15621.0,Denuncia particular,14711
2233.0,Denuncia particular,14712
15622.0,Denuncia particular,14712
2234.0,Denuncia particular,14713
15623.0,Denuncia particular,14713
2235.0,Denuncia particular,14714
15624.0,Denuncia particular,14714
2236.0,Denuncia particular,14715
15625.0,Denuncia particular,14715
2237.0,Denuncia particular,14716
2238.0,Denuncia particular,14716
15626.0,Denuncia particular,14716
15627.0,Denuncia particular,14716
2239.0,Denuncia particular,14717
15628.0,Denuncia particular,14717
2240.0,Denuncia particular,14718
15629.0,Denuncia particular,14718
2241.0,Denuncia particular,14719
15630.0,Denuncia particular,14719
2242.0,Denuncia particular,14720
15631.0,Denuncia particular,14720
2243.0,Denuncia particular,14721
15632.0,Denuncia particular,14721
2244.0,Intervención policial,14722
15633.0,Intervención policial,14722
2245.0,Intervención policial,14723
15634.0,Intervención policial,14723
2246.0,Intervención policial,14724
15635.0,Intervención policial,14724
2247.0,Denuncia particular,14763
15636.0,Denuncia particular,14763
2248.0,Denuncia particular,14764
15637.0,Denuncia particular,14764
2249.0,Denuncia particular,14765
15638.0,Denuncia particular,14765
2250.0,Denuncia particular,14766
15639.0,Denuncia particular,14766
2251.0,Denuncia particular,14767
15640.0,Denuncia particular,14767
2252.0,Denuncia particular,14768
15641.0,Denuncia particular,14768
2253.0,Denuncia particular,14769
15642.0,Denuncia particular,14769
2254.0,Denuncia particular,14770
15643.0,Denuncia particular,14770
2255.0,Denuncia particular,14771
15644.0,Denuncia particular,14771
2256.0,Denuncia particular,14772
15645.0,Denuncia particular,14772
2257.0,Denuncia particular,14773
15646.0,Denuncia particular,14773
2258.0,Denuncia particular,14774
15647.0,Denuncia particular,14774
2259.0,Denuncia particular,14775
15648.0,Denuncia particular,14775
2260.0,Denuncia particular,14776
2261.0,Denuncia particular,14776
15649.0,Denuncia particular,14776
15650.0,Denuncia particular,14776
2262.0,Denuncia particular,14777
15651.0,Denuncia particular,14777
2263.0,Denuncia particular,14778
15652.0,Denuncia particular,14778
2264.0,Denuncia particular,14779
15653.0,Denuncia particular,14779
2265.0,Denuncia particular,14780
15654.0,Denuncia particular,14780
2266.0,Denuncia particular,14781
15655.0,Denuncia particular,14781
2267.0,Denuncia particular,14782
15656.0,Denuncia particular,14782
2268.0,Denuncia particular,14783
15657.0,Denuncia particular,14783
2269.0,Denuncia particular,14784
15658.0,Denuncia particular,14784
2270.0,Intervención policial,14785
15659.0,Intervención policial,14785
2271.0,Denuncia particular,14786
15660.0,Denuncia particular,14786
2272.0,Denuncia particular,14787
15661.0,Denuncia particular,14787
2273.0,Denuncia particular,14788
15662.0,Denuncia particular,14788
2274.0,Denuncia particular,14789
15663.0,Denuncia particular,14789
2275.0,Denuncia particular,14790
15664.0,Denuncia particular,14790
2276.0,Denuncia particular,14791
15665.0,Denuncia particular,14791
2277.0,Denuncia particular,14792
15666.0,Denuncia particular,14792
2278.0,Intervención policial,14793
15667.0,Intervención policial,14793
2279.0,Denuncia particular,14794
15668.0,Denuncia particular,14794
2280.0,Denuncia particular,14795
15669.0,Denuncia particular,14795
2281.0,Denuncia particular,14796
15670.0,Denuncia particular,14796
2282.0,Denuncia particular,14797
15671.0,Denuncia particular,14797
2283.0,Denuncia particular,14799
15672.0,Denuncia particular,14799
2284.0,Denuncia particular,14800
15673.0,Denuncia particular,14800
2285.0,Denuncia particular,14801
15674.0,Denuncia particular,14801
2286.0,Denuncia particular,14802
15675.0,Denuncia particular,14802
2287.0,Denuncia particular,14803
15676.0,Denuncia particular,14803
2288.0,Denuncia particular,14804
15677.0,Denuncia particular,14804
2289.0,Denuncia particular,14805
15678.0,Denuncia particular,14805
2290.0,Denuncia particular,14806
15679.0,Denuncia particular,14806
2291.0,Denuncia particular,14807
15680.0,Denuncia particular,14807
2292.0,Denuncia particular,14808
15681.0,Denuncia particular,14808
2293.0,Denuncia particular,14809
15682.0,Denuncia particular,14809
2294.0,Denuncia particular,14810
15683.0,Denuncia particular,14810
2295.0,Denuncia particular,14811
15684.0,Denuncia particular,14811
2296.0,Denuncia particular,14812
15685.0,Denuncia particular,14812
2297.0,Denuncia particular,14813
15686.0,Denuncia particular,14813
2298.0,Denuncia particular,14814
15687.0,Denuncia particular,14814
2299.0,Denuncia particular,14815
15688.0,Denuncia particular,14815
2300.0,Denuncia particular,14816
15689.0,Denuncia particular,14816
2301.0,Denuncia particular,14817
15690.0,Denuncia particular,14817
2302.0,Denuncia particular,14818
15691.0,Denuncia particular,14818
2303.0,Denuncia particular,14819
2304.0,Denuncia particular,14819
15692.0,Denuncia particular,14819
15693.0,Denuncia particular,14819
2305.0,Denuncia particular,14820
15694.0,Denuncia particular,14820
2306.0,Denuncia particular,14821
15695.0,Denuncia particular,14821
2307.0,Denuncia particular,14822
15696.0,Denuncia particular,14822
2308.0,Denuncia particular,14823
15697.0,Denuncia particular,14823
2309.0,Denuncia particular,14824
15698.0,Denuncia particular,14824
2310.0,Denuncia particular,14825
15699.0,Denuncia particular,14825
2311.0,Denuncia particular,14826
15700.0,Denuncia particular,14826
2312.0,Denuncia particular,14827
15701.0,Denuncia particular,14827
2313.0,Denuncia particular,14828
15702.0,Denuncia particular,14828
2314.0,Denuncia particular,14829
15703.0,Denuncia particular,14829
2315.0,Denuncia particular,14830
15704.0,Denuncia particular,14830
2316.0,Denuncia particular,14831
15705.0,Denuncia particular,14831
2317.0,Denuncia particular,14832
15706.0,Denuncia particular,14832
2318.0,Denuncia particular,14833
15707.0,Denuncia particular,14833
2319.0,Intervención policial,14834
15708.0,Intervención policial,14834
2320.0,Denuncia particular,14835
15709.0,Denuncia particular,14835
2321.0,Denuncia particular,14836
2322.0,Denuncia particular,14836
15710.0,Denuncia particular,14836
15711.0,Denuncia particular,14836
2323.0,Intervención policial,14837
15712.0,Intervención policial,14837
2324.0,Denuncia particular,14890
15713.0,Denuncia particular,14890
2325.0,Denuncia particular,14891
15714.0,Denuncia particular,14891
2326.0,Denuncia particular,14892
15715.0,Denuncia particular,14892
2327.0,Denuncia particular,14893
15716.0,Denuncia particular,14893
2328.0,Denuncia particular,14894
15717.0,Denuncia particular,14894
2329.0,Denuncia particular,14895
15718.0,Denuncia particular,14895
2330.0,Denuncia particular,14896
15719.0,Denuncia particular,14896
2331.0,Denuncia particular,14897
15720.0,Denuncia particular,14897
2332.0,Denuncia particular,14898
15721.0,Denuncia particular,14898
2333.0,Denuncia particular,14899
15722.0,Denuncia particular,14899
2334.0,Denuncia particular,14900
15723.0,Denuncia particular,14900
2335.0,Denuncia particular,14901
2336.0,Denuncia particular,14901
15724.0,Denuncia particular,14901
15725.0,Denuncia particular,14901
2337.0,Denuncia particular,14902
15726.0,Denuncia particular,14902
2338.0,Denuncia particular,14903
15727.0,Denuncia particular,14903
2339.0,Denuncia particular,14904
15728.0,Denuncia particular,14904
2340.0,Denuncia particular,14905
15729.0,Denuncia particular,14905
2341.0,Denuncia particular,14906
15730.0,Denuncia particular,14906
2342.0,Denuncia particular,14907
15731.0,Denuncia particular,14907
2343.0,Denuncia particular,14908
15732.0,Denuncia particular,14908
2344.0,Denuncia particular,14909
15733.0,Denuncia particular,14909
2345.0,Denuncia particular,14910
15734.0,Denuncia particular,14910
2346.0,Denuncia particular,14911
15735.0,Denuncia particular,14911
2347.0,Denuncia particular,14912
15736.0,Denuncia particular,14912
2348.0,Denuncia particular,14913
15737.0,Denuncia particular,14913
2349.0,Intervención policial,14914
15738.0,Intervención policial,14914
2350.0,Denuncia particular,14915
15739.0,Denuncia particular,14915
2351.0,Denuncia particular,14916
15740.0,Denuncia particular,14916
2352.0,Denuncia particular,14917
15741.0,Denuncia particular,14917
2353.0,Denuncia particular,14918
15742.0,Denuncia particular,14918
2354.0,Denuncia particular,14919
15743.0,Denuncia particular,14919
2355.0,Denuncia particular,14920
15744.0,Denuncia particular,14920
2356.0,Denuncia particular,14921
15745.0,Denuncia particular,14921
2357.0,Denuncia particular,14922
15746.0,Denuncia particular,14922
2358.0,Denuncia particular,14923
15747.0,Denuncia particular,14923
2359.0,Denuncia particular,14924
15748.0,Denuncia particular,14924
2360.0,Denuncia particular,14925
15749.0,Denuncia particular,14925
2361.0,Denuncia particular,14926
15750.0,Denuncia particular,14926
2362.0,Denuncia particular,14927
15751.0,Denuncia particular,14927
2363.0,Denuncia particular,14928
15752.0,Denuncia particular,14928
2364.0,Denuncia particular,14929
15753.0,Denuncia particular,14929
2365.0,Denuncia particular,14930
15754.0,Denuncia particular,14930
2366.0,Denuncia particular,14931
15755.0,Denuncia particular,14931
2367.0,Denuncia particular,14932
15756.0,Denuncia particular,14932
2368.0,Denuncia particular,14933
15757.0,Denuncia particular,14933
2369.0,Denuncia particular,14934
15758.0,Denuncia particular,14934
2370.0,Denuncia particular,14935
15759.0,Denuncia particular,14935
2371.0,Denuncia particular,14936
2372.0,Denuncia particular,14936
15760.0,Denuncia particular,14936
15761.0,Denuncia particular,14936
2373.0,Denuncia particular,14937
15762.0,Denuncia particular,14937
2374.0,Denuncia particular,14938
15763.0,Denuncia particular,14938
2375.0,Denuncia particular,14939
15764.0,Denuncia particular,14939
2376.0,Denuncia particular,14940
15765.0,Denuncia particular,14940
2377.0,Denuncia particular,14941
15766.0,Denuncia particular,14941
2378.0,Denuncia particular,14942
15767.0,Denuncia particular,14942
2379.0,Denuncia particular,14943
15768.0,Denuncia particular,14943
2380.0,Denuncia particular,14944
15769.0,Denuncia particular,14944
2381.0,Denuncia particular,14945
15770.0,Denuncia particular,14945
2382.0,Denuncia particular,14946
15771.0,Denuncia particular,14946
2383.0,Denuncia particular,14947
2384.0,Denuncia particular,14947
2385.0,Denuncia particular,14947
15772.0,Denuncia particular,14947
15773.0,Denuncia particular,14947
15774.0,Denuncia particular,14947
2386.0,Denuncia particular,14948
15775.0,Denuncia particular,14948
2387.0,Denuncia particular,14949
15776.0,Denuncia particular,14949
2388.0,Denuncia particular,14950
15777.0,Denuncia particular,14950
2389.0,Intervención policial,14951
15778.0,Intervención policial,14951
2390.0,Denuncia particular,14952
15779.0,Denuncia particular,14952
2391.0,Denuncia particular,14953
15780.0,Denuncia particular,14953
2392.0,Intervención policial,14954
2393.0,Intervención policial,14954
15781.0,Intervención policial,14954
15782.0,Intervención policial,14954
2394.0,Denuncia particular,14955
15783.0,Denuncia particular,14955
2395.0,Intervención policial,14956
15784.0,Intervención policial,14956
2396.0,Intervención policial,14957
15785.0,Intervención policial,14957
2397.0,Intervención policial,14958
15786.0,Intervención policial,14958
2398.0,Intervención policial,14959
15787.0,Intervención policial,14959
2399.0,Denuncia particular,15017
15788.0,Denuncia particular,15017
2400.0,Denuncia particular,15018
15789.0,Denuncia particular,15018
2401.0,Denuncia particular,15019
15790.0,Denuncia particular,15019
2402.0,Denuncia particular,15020
15791.0,Denuncia particular,15020
2403.0,Denuncia particular,15021
15792.0,Denuncia particular,15021
2404.0,Denuncia particular,15022
15793.0,Denuncia particular,15022
2405.0,Denuncia particular,15023
15794.0,Denuncia particular,15023
2406.0,Denuncia particular,15024
15795.0,Denuncia particular,15024
2407.0,Denuncia particular,15025
15796.0,Denuncia particular,15025
2408.0,Denuncia particular,15026
15797.0,Denuncia particular,15026
2409.0,Denuncia particular,15027
15798.0,Denuncia particular,15027
2410.0,Denuncia particular,15028
15799.0,Denuncia particular,15028
2411.0,Denuncia particular,15029
15800.0,Denuncia particular,15029
2412.0,Denuncia particular,15030
15801.0,Denuncia particular,15030
2413.0,Denuncia particular,15031
15802.0,Denuncia particular,15031
2414.0,Denuncia particular,15032
15803.0,Denuncia particular,15032
2415.0,Denuncia particular,15033
15804.0,Denuncia particular,15033
2416.0,Denuncia particular,15034
15805.0,Denuncia particular,15034
2417.0,Denuncia particular,15035
15806.0,Denuncia particular,15035
2418.0,Denuncia particular,15036
15807.0,Denuncia particular,15036
2419.0,Denuncia particular,15037
15808.0,Denuncia particular,15037
2420.0,Denuncia particular,15038
15809.0,Denuncia particular,15038
2421.0,Denuncia particular,15039
15810.0,Denuncia particular,15039
2422.0,Denuncia particular,15040
15811.0,Denuncia particular,15040
2423.0,Denuncia particular,15041
15812.0,Denuncia particular,15041
2424.0,Denuncia particular,15042
15813.0,Denuncia particular,15042
2425.0,Denuncia particular,15043
15814.0,Denuncia particular,15043
2426.0,Intervención policial,15044
15815.0,Intervención policial,15044
2427.0,Intervención policial,15045
15816.0,Intervención policial,15045
2428.0,Intervención policial,15046
15817.0,Intervención policial,15046
2429.0,Denuncia particular,15047
15818.0,Denuncia particular,15047
2430.0,Denuncia particular,15048
15819.0,Denuncia particular,15048
2431.0,Denuncia particular,15049
15820.0,Denuncia particular,15049
2432.0,Denuncia particular,15050
15821.0,Denuncia particular,15050
2433.0,Denuncia particular,15051
15822.0,Denuncia particular,15051
2434.0,Intervención policial,15052
15823.0,Intervención policial,15052
2435.0,Denuncia particular,15053
15824.0,Denuncia particular,15053
2436.0,Denuncia particular,15054
15825.0,Denuncia particular,15054
2437.0,Denuncia particular,15055
15826.0,Denuncia particular,15055
2438.0,Denuncia particular,15056
15827.0,Denuncia particular,15056
2439.0,Denuncia particular,15057
15828.0,Denuncia particular,15057
2440.0,Denuncia particular,15058
15829.0,Denuncia particular,15058
2441.0,Denuncia particular,15059
15830.0,Denuncia particular,15059
2442.0,Denuncia particular,15060
15831.0,Denuncia particular,15060
2443.0,Denuncia particular,15061
15832.0,Denuncia particular,15061
2444.0,Denuncia particular,15062
15833.0,Denuncia particular,15062
2445.0,Denuncia particular,15063
15834.0,Denuncia particular,15063
2446.0,Denuncia particular,15064
15835.0,Denuncia particular,15064
2447.0,Denuncia particular,15065
15836.0,Denuncia particular,15065
2448.0,Denuncia particular,15066
15837.0,Denuncia particular,15066
2449.0,Denuncia particular,15067
15838.0,Denuncia particular,15067
2450.0,Denuncia particular,15068
15839.0,Denuncia particular,15068
2451.0,Denuncia particular,15069
15840.0,Denuncia particular,15069
2452.0,Denuncia particular,15070
15841.0,Denuncia particular,15070
2453.0,Denuncia particular,15071
15842.0,Denuncia particular,15071
2454.0,Denuncia particular,15072
15843.0,Denuncia particular,15072
2455.0,Denuncia particular,15073
15844.0,Denuncia particular,15073
2456.0,Denuncia particular,15074
15845.0,Denuncia particular,15074
2457.0,Denuncia particular,15075
15846.0,Denuncia particular,15075
2458.0,Denuncia particular,15076
15847.0,Denuncia particular,15076
2459.0,Denuncia particular,15077
15848.0,Denuncia particular,15077
2460.0,Denuncia particular,15078
15849.0,Denuncia particular,15078
13639.0,Denuncia particular,15079
15850.0,Denuncia particular,15079
2461.0,Denuncia particular,15080
15851.0,Denuncia particular,15080
2462.0,Denuncia particular,15081
15852.0,Denuncia particular,15081
2463.0,Denuncia particular,15082
15853.0,Denuncia particular,15082
2464.0,Denuncia particular,15083
15854.0,Denuncia particular,15083
2465.0,Denuncia particular,15084
15855.0,Denuncia particular,15084
2466.0,Denuncia particular,15085
15856.0,Denuncia particular,15085
2467.0,Denuncia particular,15086
15857.0,Denuncia particular,15086
2468.0,Denuncia particular,15087
15858.0,Denuncia particular,15087
2469.0,Intervención policial,15088
15859.0,Intervención policial,15088
2470.0,Denuncia particular,15089
15860.0,Denuncia particular,15089
2471.0,Denuncia particular,15090
15861.0,Denuncia particular,15090
2472.0,Denuncia particular,15091
15862.0,Denuncia particular,15091
2473.0,Denuncia particular,15092
15863.0,Denuncia particular,15092
2474.0,Denuncia particular,15093
15864.0,Denuncia particular,15093
2475.0,Denuncia particular,15094
15865.0,Denuncia particular,15094
2476.0,Denuncia particular,15095
15866.0,Denuncia particular,15095
2477.0,Denuncia particular,15096
15867.0,Denuncia particular,15096
2478.0,Denuncia particular,15097
15868.0,Denuncia particular,15097
2479.0,Denuncia particular,15098
15869.0,Denuncia particular,15098
2480.0,Denuncia particular,15099
15870.0,Denuncia particular,15099
2481.0,Denuncia particular,15100
15871.0,Denuncia particular,15100
2482.0,Denuncia particular,15101
15872.0,Denuncia particular,15101
2483.0,Denuncia particular,15144
2484.0,Denuncia particular,15144
2485.0,Denuncia particular,15144
15873.0,Denuncia particular,15144
15874.0,Denuncia particular,15144
15875.0,Denuncia particular,15144
2486.0,Denuncia particular,15145
15876.0,Denuncia particular,15145
2487.0,Denuncia particular,15146
15877.0,Denuncia particular,15146
2488.0,Denuncia particular,15147
15878.0,Denuncia particular,15147
2489.0,Denuncia particular,15148
15879.0,Denuncia particular,15148
2490.0,Denuncia particular,15149
15880.0,Denuncia particular,15149
2491.0,Denuncia particular,15150
15881.0,Denuncia particular,15150
2492.0,Denuncia particular,15151
15882.0,Denuncia particular,15151
2493.0,Denuncia particular,15152
15883.0,Denuncia particular,15152
2494.0,Denuncia particular,15153
15884.0,Denuncia particular,15153
2495.0,Denuncia particular,15154
2496.0,Denuncia particular,15154
15885.0,Denuncia particular,15154
15886.0,Denuncia particular,15154
25149.0,Denuncia particular,15154
2497.0,Denuncia particular,15155
15887.0,Denuncia particular,15155
2498.0,Denuncia particular,15156
15888.0,Denuncia particular,15156
2499.0,Denuncia particular,15158
15889.0,Denuncia particular,15158
2500.0,Denuncia particular,15159
15890.0,Denuncia particular,15159
2501.0,Denuncia particular,15160
15891.0,Denuncia particular,15160
2502.0,Denuncia particular,15161
15892.0,Denuncia particular,15161
2503.0,Denuncia particular,15162
15893.0,Denuncia particular,15162
2504.0,Denuncia particular,15163
15894.0,Denuncia particular,15163
2505.0,Denuncia particular,15164
